testNo ,repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, -0.000, -0.000, 0.000, 0.000, 1.500, 2167.286, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.198, 209.799, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 1.600, 2167.386, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 1.600, 2167.386, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, -0.000, 0.000, 0.000, 0.000, 1.600, 2167.386, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.198, 209.799, 7.429, -0.436, 0.000, -0.000, 0.000, 0.000, 1.700, 2167.486, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 1.700, 2167.486, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, -0.000, -0.000, 0.000, 0.000, 1.700, 2167.486, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.198, 209.799, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 1.800, 2167.586, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 1.800, 2167.586, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, -0.000, -0.000, 0.000, 0.000, 1.800, 2167.586, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.198, 209.799, 7.429, -0.436, -0.000, 0.000, 0.000, 0.000, 1.900, 2167.686, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 1.900, 2167.686, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, -0.000, -0.000, 0.000, 0.000, 1.900, 2167.686, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.198, 209.799, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 2.000, 2167.786, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 2.000, 2167.786, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, 0.000, 0.000, 0.000, 0.000, 2.000, 2167.786, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.198, 209.799, 7.429, -0.436, 0.000, -0.000, 0.000, 0.000, 2.100, 2167.886, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 2.100, 2167.886, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, 0.000, 0.000, 0.000, 0.000, 2.100, 2167.886, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.198, 209.799, 7.429, -0.436, 0.000, -0.000, 0.000, 0.000, 2.200, 2167.986, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 2.200, 2167.986, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, -0.000, -0.000, 0.000, 0.000, 2.200, 2167.986, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.198, 209.799, 7.429, -0.436, -0.000, 0.000, 0.000, 0.000, 2.300, 2168.086, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 2.300, 2168.086, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, -0.000, -0.000, 0.000, 0.000, 2.300, 2168.086, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.171, 209.763, 7.429, -0.452, 0.683, -0.939, -0.000, 1.162, 2.400, 2168.186, 0.000
