testNo ,repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.600, 2409.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -279.547, 170.065, 7.429, 2.684, -4.667, 2.335, -0.000, 5.218, 10.600, 2409.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -329.046, 194.519, 7.429, -0.440, 4.617, -2.430, 0.000, 5.218, 10.700, 2410.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.700, 2410.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -280.013, 170.299, 7.429, 2.682, -4.659, 2.351, -0.000, 5.219, 10.700, 2410.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -328.580, 194.285, 7.429, -0.447, 4.665, -2.338, 0.000, 5.218, 10.800, 2410.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.800, 2410.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -280.482, 170.528, 7.429, 2.683, -4.697, 2.274, -0.000, 5.218, 10.800, 2410.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -328.112, 194.055, 7.429, -0.450, 4.695, -2.279, 0.000, 5.218, 10.900, 2410.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.900, 2410.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -280.951, 170.758, 7.429, 2.684, -4.669, 2.329, -0.000, 5.218, 10.900, 2410.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -327.641, 193.829, 7.429, -0.449, 4.707, -2.254, 0.000, 5.219, 11.000, 2410.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.000, 2410.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -281.417, 170.992, 7.429, 2.681, -4.654, 2.360, -0.000, 5.218, 11.000, 2410.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -327.170, 193.604, 7.429, -0.448, 4.724, -2.218, 0.000, 5.219, 11.100, 2410.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.100, 2410.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -281.883, 171.226, 7.429, 2.680, -4.680, 2.308, -0.000, 5.218, 11.100, 2410.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -326.698, 193.383, 7.429, -0.445, 4.732, -2.202, 0.000, 5.219, 11.200, 2410.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.200, 2410.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -282.352, 171.456, 7.429, 2.682, -4.694, 2.281, -0.000, 5.219, 11.200, 2410.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -326.227, 193.158, 7.429, -0.446, 4.664, -2.331, 0.000, 5.214, 11.300, 2410.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.300, 2410.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -282.820, 171.686, 7.429, 2.683, -4.664, 2.341, -0.000, 5.218, 11.300, 2410.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -325.762, 192.922, 7.429, -0.454, 4.626, -2.406, 0.000, 5.214, 11.400, 2410.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.400, 2410.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -283.286, 171.921, 7.429, 2.679, -4.648, 2.372, -0.000, 5.219, 11.400, 2410.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -325.296, 192.688, 7.429, -0.457, 4.668, -2.328, 0.000, 5.216, 11.500, 2410.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.500, 2410.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -283.752, 172.156, 7.429, 2.678, -4.676, 2.315, -0.000, 5.218, 11.500, 2410.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -324.828, 192.457, 7.429, -0.458, 4.675, -2.318, -0.000, 5.218, 11.600, 2410.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.600, 2410.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -284.221, 172.386, 7.429, 2.681, -4.691, 2.286, -0.000, 5.219, 11.600, 2410.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -324.359, 192.229, 7.429, -0.455, 4.707, -2.253, 0.000, 5.218, 11.700, 2411.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.700, 2411.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -284.690, 172.614, 7.429, 2.684, -4.713, 2.240, -0.000, 5.218, 11.700, 2411.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -323.888, 192.003, 7.429, -0.453, 4.712, -2.244, 0.000, 5.219, 11.800, 2411.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.800, 2411.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -285.161, 172.838, 7.429, 2.689, -4.724, 2.219, -0.000, 5.219, 11.800, 2411.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -323.418, 191.777, 7.429, -0.452, 4.700, -2.270, 0.000, 5.220, 11.900, 2411.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.900, 2411.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -285.632, 173.063, 7.429, 2.690, -4.685, 2.297, -0.000, 5.218, 11.900, 2411.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -322.948, 191.550, 7.429, -0.450, 4.716, -2.237, -0.000, 5.220, 12.000, 2411.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.000, 2411.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -286.100, 173.295, 7.429, 2.687, -4.665, 2.338, 0.000, 5.218, 12.000, 2411.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -322.476, 191.327, 7.429, -0.448, 4.724, -2.219, -0.000, 5.220, 12.100, 2411.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.100, 2411.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -286.567, 173.527, 7.429, 2.686, -4.689, 2.288, 0.000, 5.218, 12.100, 2411.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -322.005, 191.102, 7.429, -0.447, 4.686, -2.295, -0.000, 5.218, 12.200, 2411.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.200, 2411.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -287.037, 173.754, 7.429, 2.687, -4.703, 2.262, 0.000, 5.219, 12.200, 2411.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -321.537, 190.871, 7.429, -0.451, 4.667, -2.334, -0.000, 5.218, 12.300, 2411.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.300, 2411.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -287.504, 173.986, 7.429, 2.685, -4.659, 2.349, 0.000, 5.218, 12.300, 2411.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -321.070, 190.639, 7.429, -0.455, 4.665, -2.340, -0.000, 5.219, 12.400, 2411.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.400, 2411.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -287.970, 174.221, 7.429, 2.681, -4.653, 2.363, 0.000, 5.219, 12.400, 2411.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -320.603, 190.405, 7.429, -0.458, 4.665, -2.342, -0.000, 5.219, 12.500, 2411.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.500, 2411.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -288.436, 174.456, 7.429, 2.679, -4.657, 2.357, 0.000, 5.219, 12.500, 2411.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -320.136, 190.173, 7.429, -0.458, 4.691, -2.286, -0.000, 5.219, 12.600, 2411.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.600, 2411.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -288.902, 174.691, 7.429, 2.678, -4.657, 2.357, 0.000, 5.220, 12.600, 2411.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -319.666, 189.946, 7.429, -0.455, 4.705, -2.259, -0.000, 5.219, 12.700, 2412.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.700, 2412.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -289.366, 174.930, 7.429, 2.673, -4.624, 2.421, -0.000, 5.219, 12.700, 2412.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -319.211, 189.697, 7.430, -0.474, 4.332, -2.788, -0.000, 5.152, 12.800, 2412.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.800, 2412.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -289.829, 175.172, 7.429, 2.669, -4.618, 2.432, 0.000, 5.219, 12.800, 2412.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -318.788, 189.409, 7.430, -0.516, 4.098, -3.110, -0.000, 5.145, 12.900, 2412.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.900, 2412.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -290.294, 175.408, 7.429, 2.671, -4.670, 2.328, -0.000, 5.218, 12.900, 2412.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -318.393, 189.088, 7.430, -0.571, 3.651, -3.548, -0.006, 5.090, 13.000, 2412.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.000, 2412.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -290.762, 175.639, 7.429, 2.675, -4.700, 2.267, -0.000, 5.218, 13.000, 2412.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -318.029, 188.735, 7.429, -0.634, 3.456, -3.789, 0.003, 5.128, 13.100, 2412.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.100, 2412.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -291.232, 175.866, 7.429, 2.681, -4.713, 2.241, 0.000, 5.218, 13.100, 2412.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -317.687, 188.358, 7.430, -0.698, 3.208, -4.031, 0.000, 5.151, 13.200, 2412.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.200, 2412.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -291.701, 176.093, 7.429, 2.683, -4.679, 2.310, -0.000, 5.218, 13.200, 2412.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -317.362, 187.959, 7.430, -0.758, 2.988, -4.223, -0.000, 5.173, 13.300, 2412.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.300, 2412.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -292.168, 176.326, 7.429, 2.682, -4.662, 2.345, 0.000, 5.218, 13.300, 2412.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -317.059, 187.542, 7.430, -0.817, 2.840, -4.364, -0.000, 5.207, 13.400, 2412.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.400, 2412.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -292.635, 176.559, 7.429, 2.681, -4.687, 2.295, 0.000, 5.218, 13.400, 2412.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -316.767, 187.112, 7.430, -0.867, 2.771, -4.443, -0.000, 5.236, 13.500, 2412.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.500, 2412.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -293.105, 176.787, 7.429, 2.684, -4.700, 2.269, -0.000, 5.219, 13.500, 2412.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -316.482, 186.673, 7.430, -0.907, 2.719, -4.491, -0.000, 5.250, 13.600, 2412.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.600, 2412.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -293.573, 177.016, 7.429, 2.684, -4.667, 2.333, -0.000, 5.218, 13.600, 2412.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -316.206, 186.228, 7.429, -0.942, 2.638, -4.541, -0.000, 5.252, 13.700, 2413.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.700, 2413.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -294.040, 177.251, 7.429, 2.681, -4.651, 2.366, -0.000, 5.218, 13.700, 2413.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -315.937, 185.778, 7.429, -0.971, 2.593, -4.565, -0.000, 5.250, 13.800, 2413.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.800, 2413.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -294.506, 177.485, 7.429, 2.680, -4.679, 2.310, -0.000, 5.218, 13.800, 2413.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -315.669, 185.327, 7.429, -0.991, 2.626, -4.542, -0.000, 5.247, 13.900, 2413.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.900, 2413.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -294.974, 177.715, 7.429, 2.682, -4.694, 2.281, -0.000, 5.219, 13.900, 2413.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -315.402, 184.876, 7.429, -1.005, 2.613, -4.541, -0.000, 5.239, 14.000, 2413.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.000, 2413.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -295.443, 177.945, 7.429, 2.682, -4.662, 2.343, -0.000, 5.218, 14.000, 2413.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -315.115, 184.442, 7.430, -0.995, 3.148, -4.093, -0.000, 5.164, 14.100, 2413.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.100, 2413.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -295.908, 178.181, 7.429, 2.679, -4.646, 2.377, -0.000, 5.218, 14.100, 2413.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -314.783, 184.055, 7.430, -0.948, 3.641, -3.541, -0.000, 5.079, 14.200, 2413.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.200, 2413.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -296.374, 178.416, 7.429, 2.678, -4.676, 2.316, -0.000, 5.218, 14.200, 2413.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -314.417, 183.709, 7.429, -0.886, 3.930, -3.241, -0.001, 5.094, 14.300, 2413.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.300, 2413.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -296.842, 178.646, 7.429, 2.680, -4.692, 2.284, -0.000, 5.218, 14.300, 2413.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -314.027, 183.382, 7.430, -0.827, 4.144, -3.012, 0.002, 5.123, 14.400, 2413.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.400, 2413.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -297.313, 178.872, 7.429, 2.685, -4.719, 2.227, -0.000, 5.218, 14.400, 2413.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -313.617, 183.076, 7.430, -0.768, 4.301, -2.869, 0.000, 5.170, 14.500, 2413.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.500, 2413.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -297.784, 179.095, 7.429, 2.690, -4.725, 2.217, -0.000, 5.219, 14.500, 2413.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -313.192, 182.785, 7.430, -0.715, 4.452, -2.667, -0.000, 5.190, 14.600, 2413.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.600, 2413.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -298.253, 179.325, 7.429, 2.688, -4.672, 2.323, -0.000, 5.218, 14.600, 2413.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -312.750, 182.513, 7.430, -0.662, 4.565, -2.527, -0.000, 5.217, 14.700, 2414.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.700, 2414.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -298.720, 179.557, 7.429, 2.685, -4.665, 2.339, -0.000, 5.219, 14.700, 2414.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -312.300, 182.251, 7.430, -0.620, 4.613, -2.488, -0.000, 5.241, 14.800, 2414.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.800, 2414.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -299.189, 179.786, 7.429, 2.686, -4.699, 2.269, -0.000, 5.219, 14.800, 2414.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -311.843, 181.995, 7.429, -0.585, 4.646, -2.444, -0.000, 5.250, 14.900, 2414.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.900, 2414.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -299.659, 180.013, 7.429, 2.688, -4.705, 2.259, -0.000, 5.219, 14.900, 2414.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -311.380, 181.750, 7.429, -0.554, 4.702, -2.324, -0.000, 5.245, 15.000, 2414.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.000, 2414.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -300.127, 180.245, 7.429, 2.685, -4.657, 2.354, -0.000, 5.218, 15.000, 2414.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -310.913, 181.512, 7.429, -0.527, 4.723, -2.277, -0.000, 5.243, 15.100, 2414.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.100, 2414.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -300.592, 180.480, 7.429, 2.682, -4.650, 2.369, -0.000, 5.219, 15.100, 2414.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -310.447, 181.274, 7.429, -0.510, 4.688, -2.343, -0.000, 5.241, 15.200, 2414.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.200, 2414.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -301.060, 180.711, 7.429, 2.683, -4.690, 2.288, -0.000, 5.218, 15.200, 2414.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -309.980, 181.036, 7.429, -0.498, 4.683, -2.339, -0.000, 5.235, 15.300, 2414.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.300, 2414.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -301.530, 180.940, 7.429, 2.685, -4.698, 2.273, -0.000, 5.219, 15.300, 2414.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -309.512, 180.804, 7.429, -0.485, 4.713, -2.261, -0.000, 5.227, 15.400, 2414.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.400, 2414.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -302.001, 181.164, 7.429, 2.689, -4.723, 2.219, -0.000, 5.219, 15.400, 2414.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -309.041, 180.576, 7.429, -0.475, 4.719, -2.240, -0.000, 5.224, 15.500, 2414.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.500, 2414.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -302.471, 181.390, 7.429, 2.689, -4.662, 2.336, -0.000, 5.215, 15.500, 2414.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -308.572, 180.348, 7.429, -0.468, 4.707, -2.262, -0.000, 5.222, 15.600, 2414.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.600, 2414.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -302.935, 181.627, 7.429, 2.683, -4.629, 2.403, -0.000, 5.215, 15.600, 2414.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -308.103, 180.119, 7.429, -0.464, 4.671, -2.329, -0.000, 5.219, 15.700, 2415.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.700, 2415.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -303.400, 181.864, 7.429, 2.679, -4.660, 2.344, -0.000, 5.216, 15.700, 2415.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -307.637, 179.884, 7.429, -0.465, 4.655, -2.360, -0.000, 5.219, 15.800, 2415.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.800, 2415.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -303.867, 182.096, 7.429, 2.680, -4.677, 2.312, -0.000, 5.218, 15.800, 2415.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -307.170, 179.650, 7.429, -0.465, 4.680, -2.305, -0.000, 5.217, 15.900, 2415.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.900, 2415.236, 0.000
