lanelet_id, bound, x, y, yaw
114, rightBound, -369.98375, -218.62372, 1.163899 
114, rightBound, -369.40651, -218.37496, 1.127192 
114, rightBound, -368.83878, -218.10518, 1.103293 
114, rightBound, -368.37286, -217.86997, 1.102660 
114, rightBound, -367.92648, -217.64427, 1.102652 
114, rightBound, -367.48009, -217.41856, 1.102660 
114, rightBound, -367.03371, -217.19286, 1.102652 
114, rightBound, -366.58732, -216.96715, 1.102660 
114, rightBound, -366.14094, -216.74145, 1.102652 
114, rightBound, -365.69455, -216.51574, 1.102660 
114, rightBound, -365.24817, -216.29004, 1.102652 
114, rightBound, -364.80178, -216.06433, 1.102643 
114, rightBound, -364.35540, -215.83862, 1.102669 
114, rightBound, -363.90901, -215.61292, 1.102643 
114, rightBound, -363.46263, -215.38721, 1.102669 
114, rightBound, -363.01624, -215.16151, 1.102643 
114, rightBound, -362.56986, -214.93580, 1.102669 
114, rightBound, -362.12347, -214.71010, 1.102643 
114, rightBound, -361.67709, -214.48439, 1.102669 
114, rightBound, -361.23070, -214.25869, 1.102643 
114, rightBound, -360.78432, -214.03298, 1.102658 
114, rightBound, -360.33820, -213.80741, 1.103250 
114, rightBound, -359.89481, -213.58355, 1.104232 
114, rightBound, -359.45119, -213.36012, 1.105240 
114, rightBound, -359.00735, -213.13714, 1.106248 
114, rightBound, -358.56329, -212.91461, 1.107239 
114, rightBound, -358.11901, -212.69252, 1.108238 
114, rightBound, -357.67450, -212.47087, 1.109238 
114, rightBound, -357.22978, -212.24967, 1.110255 
114, rightBound, -356.78483, -212.02892, 1.111245 
114, rightBound, -356.33966, -211.80861, 1.111930 
114, rightBound, -355.89190, -211.58740, 1.111986 
114, rightBound, -355.44343, -211.36587, 1.111968 
114, rightBound, -354.99496, -211.14433, 1.111959 
114, rightBound, -354.54650, -210.92279, 1.111968 
114, rightBound, -354.09803, -210.70125, 1.111968 
114, rightBound, -353.64956, -210.47971, 1.111968 
114, rightBound, -353.20109, -210.25817, 1.111959 
114, rightBound, -352.75263, -210.03663, 1.111968 
114, rightBound, -352.30416, -209.81509, 1.111968 
114, rightBound, -351.85569, -209.59355, 1.111968 
114, rightBound, -351.40722, -209.37201, 1.111959 
114, rightBound, -350.95876, -209.15047, 1.111986 
114, rightBound, -350.51029, -208.92894, 1.111968 
114, rightBound, -350.06182, -208.70740, 1.111959 
114, rightBound, -349.61336, -208.48586, 1.111968 
114, rightBound, -349.16489, -208.26432, 1.111968 
114, rightBound, -348.71642, -208.04278, 1.111968 
114, rightBound, -348.26795, -207.82124, 1.111959 
114, rightBound, -347.81949, -207.59970, 1.111968 
114, rightBound, -347.37102, -207.37816, 1.111968 
114, rightBound, -346.92255, -207.15662, 1.111968 
114, rightBound, -346.47408, -206.93508, 1.111977 
114, rightBound, -346.02562, -206.71355, 1.111968 
114, rightBound, -345.57715, -206.49201, 1.111968 
114, rightBound, -345.12868, -206.27047, 1.111959 
114, rightBound, -344.68022, -206.04893, 1.111968 
114, rightBound, -344.23175, -205.82739, 1.111968 
114, rightBound, -343.78328, -205.60585, 1.111968 
114, rightBound, -343.33481, -205.38431, 1.111959 
114, rightBound, -342.88635, -205.16277, 1.111968 
114, rightBound, -342.43788, -204.94123, 1.111968 
114, rightBound, -341.98941, -204.71969, 1.111986 
114, rightBound, -341.54094, -204.49816, 1.111959 
114, rightBound, -341.09248, -204.27662, 1.111968 
114, rightBound, -340.64401, -204.05508, 1.111968 
114, rightBound, -340.19554, -203.83354, 1.111968 
114, rightBound, -339.74707, -203.61200, 1.111959 
114, rightBound, -339.29861, -203.39046, 1.111968 
114, rightBound, -338.85014, -203.16892, 1.111968 
114, rightBound, -338.40167, -202.94738, 1.111959 
114, rightBound, -337.95321, -202.72584, 1.111968 
114, rightBound, -337.50474, -202.50430, 1.111986 
114, rightBound, -337.05627, -202.28277, 1.111968 
114, rightBound, -336.60780, -202.06123, 1.111959 
114, rightBound, -336.15934, -201.83969, 1.111968 
114, rightBound, -335.71087, -201.61815, 1.111968 
114, rightBound, -335.26240, -201.39661, 1.111968 
114, rightBound, -334.81393, -201.17507, 1.111959 
114, rightBound, -334.36547, -200.95353, 1.111968 
114, rightBound, -333.91700, -200.73199, 1.111968 
114, rightBound, -333.46853, -200.51045, 1.111959 
114, rightBound, -333.02007, -200.28891, 1.111968 
114, rightBound, -332.57160, -200.06737, 1.111986 
114, rightBound, -332.12313, -199.84584, 1.111968 
114, rightBound, -331.67466, -199.62430, 1.111959 
114, rightBound, -331.22620, -199.40276, 1.111968 
114, rightBound, -330.77773, -199.18122, 1.111968 
114, rightBound, -330.32926, -198.95968, 1.111968 
114, rightBound, -329.88079, -198.73814, 1.111959 
114, rightBound, -329.43233, -198.51660, 1.111968 
114, rightBound, -328.98386, -198.29506, 1.111968 
114, rightBound, -328.53539, -198.07352, 1.111968 
114, rightBound, -328.08692, -197.85198, 1.111977 
114, rightBound, -327.63846, -197.63045, 1.111968 
114, rightBound, -327.18999, -197.40891, 1.111968 
114, rightBound, -326.74152, -197.18737, 1.111959 
114, rightBound, -326.29306, -196.96583, 1.111968 
114, rightBound, -325.84459, -196.74429, 1.111968 
114, rightBound, -325.39612, -196.52275, 1.111968 
114, rightBound, -324.94765, -196.30121, 1.111959 
114, rightBound, -324.49919, -196.07967, 1.111968 
114, rightBound, -324.05072, -195.85813, 1.111968 
114, rightBound, -323.60225, -195.63659, 1.111986 
114, rightBound, -323.15378, -195.41506, 1.111959 
114, rightBound, -322.70532, -195.19352, 1.111968 
114, rightBound, -322.25685, -194.97198, 1.111968 
114, rightBound, -321.80838, -194.75044, 1.111959 
114, rightBound, -321.35992, -194.52890, 1.111968 
114, rightBound, -320.91145, -194.30736, 1.111968 
114, rightBound, -320.46298, -194.08582, 1.111968 
114, rightBound, -320.01451, -193.86428, 1.111959 
114, rightBound, -319.56605, -193.64274, 1.111968 
114, rightBound, -319.11758, -193.42120, 1.111986 
114, rightBound, -318.66911, -193.19967, 1.111968 
114, rightBound, -318.22064, -192.97813, 1.111959 
114, rightBound, -317.77218, -192.75659, 1.111968 
114, rightBound, -317.32371, -192.53505, 1.111968 
114, rightBound, -316.87524, -192.31351, 1.111968 
114, rightBound, -316.42677, -192.09197, 1.111959 
114, rightBound, -315.97831, -191.87043, 1.111968 
114, rightBound, -315.52984, -191.64889, 1.111968 
114, rightBound, -315.08137, -191.42735, 1.111959 
114, rightBound, -314.63291, -191.20581, 1.111986 
114, rightBound, -314.18444, -190.98428, 1.111968 
114, rightBound, -313.73597, -190.76274, 1.111968 
114, rightBound, -313.28750, -190.54120, 1.111959 
114, rightBound, -312.83904, -190.31966, 1.111968 
114, rightBound, -312.39057, -190.09812, 1.111968 
114, rightBound, -311.94210, -189.87658, 1.111968 
114, rightBound, -311.49363, -189.65504, 1.111959 
114, rightBound, -311.04517, -189.43350, 1.111968 
114, rightBound, -310.59670, -189.21196, 1.111968 
114, rightBound, -310.14823, -188.99042, 1.111959 
114, rightBound, -309.69977, -188.76888, 1.111986 
114, rightBound, -309.25130, -188.54735, 1.111968 
114, rightBound, -308.80283, -188.32581, 1.111968 
114, rightBound, -308.35436, -188.10427, 1.111959 
114, rightBound, -307.90590, -187.88273, 1.111968 
114, rightBound, -307.45743, -187.66119, 1.111968 
114, rightBound, -307.00896, -187.43965, 1.111968 
114, rightBound, -306.56049, -187.21811, 1.111959 
114, rightBound, -306.11203, -186.99657, 1.111968 
114, rightBound, -305.66356, -186.77503, 1.111968 
114, rightBound, -305.21509, -186.55349, 1.111986 
114, rightBound, -304.76662, -186.33196, 1.111959 
114, rightBound, -304.31816, -186.11042, 1.111968 
114, rightBound, -303.86969, -185.88888, 1.111968 
114, rightBound, -303.42122, -185.66734, 1.111959 
114, rightBound, -302.97276, -185.44580, 1.111968 
114, rightBound, -302.52429, -185.22426, 1.111968 
114, rightBound, -302.07582, -185.00272, 1.111968 
114, rightBound, -301.62735, -184.78118, 1.111959 
114, rightBound, -301.17889, -184.55964, 1.111968 
114, rightBound, -300.73042, -184.33810, 1.111986 
114, rightBound, -300.28195, -184.11657, 1.111968 
114, rightBound, -299.83348, -183.89503, 1.111959 
114, rightBound, -299.38502, -183.67349, 1.111968 
114, rightBound, -298.93655, -183.45195, 1.111968 
114, rightBound, -298.48808, -183.23041, 1.111959 
114, rightBound, -298.03962, -183.00887, 1.111968 
114, rightBound, -297.59115, -182.78733, 1.111968 
114, rightBound, -297.14268, -182.56579, 1.111968 
114, rightBound, -296.69421, -182.34425, 1.111959 
114, rightBound, -296.24575, -182.12271, 1.111986 
114, rightBound, -295.79728, -181.90118, 1.111968 
114, rightBound, -295.34881, -181.67964, 1.111968 
114, rightBound, -294.90034, -181.45810, 1.111959 
114, rightBound, -294.45188, -181.23656, 1.111968 
114, rightBound, -294.00341, -181.01502, 1.111968 
114, rightBound, -293.55494, -180.79348, 1.111968 
114, rightBound, -293.10647, -180.57194, 1.111959 
114, rightBound, -292.65801, -180.35040, 1.111968 
114, rightBound, -292.20954, -180.12886, 1.111968 
114, rightBound, -291.76107, -179.90732, 1.111977 
114, rightBound, -291.31261, -179.68579, 1.111968 
114, rightBound, -290.86414, -179.46425, 1.111968 
114, rightBound, -290.41567, -179.24271, 1.111968 
114, rightBound, -289.96720, -179.02117, 1.111959 
114, rightBound, -289.51874, -178.79963, 1.111968 
114, rightBound, -289.07027, -178.57809, 1.111968 
114, rightBound, -288.62180, -178.35655, 1.111968 
114, rightBound, -288.17333, -178.13501, 1.111959 
114, rightBound, -287.72487, -177.91347, 1.111968 
114, rightBound, -287.27640, -177.69193, 1.111968 
114, rightBound, -286.82793, -177.47039, 1.111986 
114, rightBound, -286.37946, -177.24886, 1.111959 
114, rightBound, -285.93100, -177.02732, 1.111968 
114, rightBound, -285.48253, -176.80578, 1.111968 
117, leftBound, -287.03268, -173.66778, 4.253552 
117, leftBound, -287.48114, -173.88932, 4.253560 
117, leftBound, -287.92961, -174.11086, 4.253578 
117, leftBound, -288.37808, -174.33239, 4.253560 
117, leftBound, -288.82655, -174.55393, 4.253552 
117, leftBound, -289.27501, -174.77547, 4.253560 
117, leftBound, -289.72348, -174.99701, 4.253560 
117, leftBound, -290.17195, -175.21855, 4.253552 
117, leftBound, -290.62041, -175.44009, 4.253560 
117, leftBound, -291.06888, -175.66163, 4.253560 
117, leftBound, -291.51735, -175.88317, 4.253560 
117, leftBound, -291.96582, -176.10471, 4.253552 
117, leftBound, -292.41428, -176.32625, 4.253578 
117, leftBound, -292.86275, -176.54778, 4.253560 
117, leftBound, -293.31122, -176.76932, 4.253560 
117, leftBound, -293.75969, -176.99086, 4.253552 
117, leftBound, -294.20815, -177.21240, 4.253560 
117, leftBound, -294.65662, -177.43394, 4.253560 
117, leftBound, -295.10509, -177.65548, 4.253552 
117, leftBound, -295.55355, -177.87702, 4.253560 
117, leftBound, -296.00202, -178.09856, 4.253560 
117, leftBound, -296.45049, -178.32010, 4.253560 
117, leftBound, -296.89896, -178.54164, 4.253569 
117, leftBound, -297.34742, -178.76317, 4.253560 
117, leftBound, -297.79589, -178.98471, 4.253560 
117, leftBound, -298.24436, -179.20625, 4.253560 
117, leftBound, -298.69283, -179.42779, 4.253552 
117, leftBound, -299.14129, -179.64933, 4.253560 
117, leftBound, -299.58976, -179.87087, 4.253560 
117, leftBound, -300.03823, -180.09241, 4.253560 
117, leftBound, -300.48670, -180.31395, 4.253552 
117, leftBound, -300.93516, -180.53549, 4.253560 
117, leftBound, -301.38363, -180.75703, 4.253578 
117, leftBound, -301.83210, -180.97856, 4.253552 
117, leftBound, -302.28056, -181.20010, 4.253560 
117, leftBound, -302.72903, -181.42164, 4.253560 
117, leftBound, -303.17750, -181.64318, 4.253560 
117, leftBound, -303.62597, -181.86472, 4.253552 
117, leftBound, -304.07443, -182.08626, 4.253560 
117, leftBound, -304.52290, -182.30780, 4.253560 
117, leftBound, -304.97137, -182.52934, 4.253560 
117, leftBound, -305.41984, -182.75088, 4.253552 
117, leftBound, -305.86830, -182.97242, 4.253578 
117, leftBound, -306.31677, -183.19395, 4.253560 
117, leftBound, -306.76524, -183.41549, 4.253552 
117, leftBound, -307.21370, -183.63703, 4.253560 
117, leftBound, -307.66217, -183.85857, 4.253560 
117, leftBound, -308.11064, -184.08011, 4.253560 
117, leftBound, -308.55911, -184.30165, 4.253552 
117, leftBound, -309.00757, -184.52319, 4.253560 
117, leftBound, -309.45604, -184.74473, 4.253560 
117, leftBound, -309.90451, -184.96627, 4.253560 
117, leftBound, -310.35298, -185.18781, 4.253552 
117, leftBound, -310.80144, -185.40935, 4.253578 
117, leftBound, -311.24991, -185.63088, 4.253560 
117, leftBound, -311.69838, -185.85242, 4.253560 
117, leftBound, -312.14685, -186.07396, 4.253552 
117, leftBound, -312.59531, -186.29550, 4.253560 
117, leftBound, -313.04378, -186.51704, 4.253560 
117, leftBound, -313.49225, -186.73858, 4.253552 
117, leftBound, -313.94071, -186.96012, 4.253560 
117, leftBound, -314.38918, -187.18166, 4.253560 
117, leftBound, -314.83765, -187.40320, 4.253560 
117, leftBound, -315.28612, -187.62474, 4.253569 
117, leftBound, -315.73458, -187.84627, 4.253560 
117, leftBound, -316.18305, -188.06781, 4.253560 
117, leftBound, -316.63152, -188.28935, 4.253560 
117, leftBound, -317.07999, -188.51089, 4.253552 
117, leftBound, -317.52845, -188.73243, 4.253560 
117, leftBound, -317.97692, -188.95397, 4.253560 
117, leftBound, -318.42539, -189.17551, 4.253552 
117, leftBound, -318.87385, -189.39705, 4.253560 
117, leftBound, -319.32232, -189.61859, 4.253560 
117, leftBound, -319.77079, -189.84013, 4.253578 
117, leftBound, -320.21926, -190.06166, 4.253552 
117, leftBound, -320.66772, -190.28320, 4.253560 
117, leftBound, -321.11619, -190.50474, 4.253560 
117, leftBound, -321.56466, -190.72628, 4.253560 
117, leftBound, -322.01313, -190.94782, 4.253552 
117, leftBound, -322.46159, -191.16936, 4.253560 
117, leftBound, -322.91006, -191.39090, 4.253560 
117, leftBound, -323.35853, -191.61244, 4.253560 
117, leftBound, -323.80700, -191.83398, 4.253552 
117, leftBound, -324.25546, -192.05552, 4.253578 
117, leftBound, -324.70393, -192.27705, 4.253560 
117, leftBound, -325.15240, -192.49859, 4.253552 
117, leftBound, -325.60086, -192.72013, 4.253560 
117, leftBound, -326.04933, -192.94167, 4.253560 
117, leftBound, -326.49780, -193.16321, 4.253560 
117, leftBound, -326.94627, -193.38475, 4.253552 
117, leftBound, -327.39473, -193.60629, 4.253560 
117, leftBound, -327.84320, -193.82783, 4.253560 
117, leftBound, -328.29167, -194.04937, 4.253560 
117, leftBound, -328.74014, -194.27091, 4.253569 
117, leftBound, -329.18860, -194.49244, 4.253560 
117, leftBound, -329.63707, -194.71398, 4.253560 
117, leftBound, -330.08554, -194.93552, 4.253560 
117, leftBound, -330.53401, -195.15706, 4.253552 
117, leftBound, -330.98247, -195.37860, 4.253560 
117, leftBound, -331.43094, -195.60014, 4.253560 
117, leftBound, -331.87941, -195.82168, 4.253552 
117, leftBound, -332.32787, -196.04322, 4.253560 
117, leftBound, -332.77634, -196.26476, 4.253560 
117, leftBound, -333.22481, -196.48630, 4.253560 
117, leftBound, -333.67328, -196.70784, 4.253569 
117, leftBound, -334.12174, -196.92937, 4.253560 
117, leftBound, -334.57021, -197.15091, 4.253560 
117, leftBound, -335.01868, -197.37245, 4.253560 
117, leftBound, -335.46715, -197.59399, 4.253552 
117, leftBound, -335.91561, -197.81553, 4.253560 
117, leftBound, -336.36408, -198.03707, 4.253560 
117, leftBound, -336.81255, -198.25861, 4.253552 
117, leftBound, -337.26101, -198.48015, 4.253560 
117, leftBound, -337.70948, -198.70169, 4.253560 
117, leftBound, -338.15795, -198.92323, 4.253578 
117, leftBound, -338.60642, -199.14476, 4.253552 
117, leftBound, -339.05488, -199.36630, 4.253560 
117, leftBound, -339.50335, -199.58784, 4.253560 
117, leftBound, -339.95182, -199.80938, 4.253560 
117, leftBound, -340.40029, -200.03092, 4.253552 
117, leftBound, -340.84875, -200.25246, 4.253560 
117, leftBound, -341.29722, -200.47400, 4.253560 
117, leftBound, -341.74569, -200.69554, 4.253560 
117, leftBound, -342.19416, -200.91708, 4.253552 
117, leftBound, -342.64262, -201.13862, 4.253578 
117, leftBound, -343.09109, -201.36015, 4.253560 
117, leftBound, -343.53956, -201.58169, 4.253552 
117, leftBound, -343.98802, -201.80323, 4.253560 
117, leftBound, -344.43649, -202.02477, 4.253560 
117, leftBound, -344.88496, -202.24631, 4.253560 
117, leftBound, -345.33343, -202.46785, 4.253552 
117, leftBound, -345.78189, -202.68939, 4.253560 
117, leftBound, -346.23036, -202.91093, 4.253560 
117, leftBound, -346.67883, -203.13247, 4.253560 
117, leftBound, -347.12730, -203.35401, 4.253569 
117, leftBound, -347.57576, -203.57554, 4.253560 
117, leftBound, -348.02423, -203.79708, 4.253560 
117, leftBound, -348.47270, -204.01862, 4.253552 
117, leftBound, -348.92116, -204.24016, 4.253560 
117, leftBound, -349.36963, -204.46170, 4.253560 
117, leftBound, -349.81810, -204.68324, 4.253560 
117, leftBound, -350.26657, -204.90478, 4.253552 
117, leftBound, -350.71503, -205.12632, 4.253560 
117, leftBound, -351.16350, -205.34786, 4.253560 
117, leftBound, -351.61197, -205.56940, 4.253560 
117, leftBound, -352.06044, -205.79094, 4.253569 
117, leftBound, -352.50890, -206.01247, 4.253560 
117, leftBound, -352.95737, -206.23401, 4.253560 
117, leftBound, -353.40584, -206.45555, 4.253560 
117, leftBound, -353.85431, -206.67709, 4.253552 
117, leftBound, -354.30277, -206.89863, 4.253560 
117, leftBound, -354.75124, -207.12017, 4.253560 
117, leftBound, -355.19971, -207.34171, 4.253552 
117, leftBound, -355.64817, -207.56325, 4.253560 
117, leftBound, -356.09664, -207.78479, 4.253560 
117, leftBound, -356.54511, -208.00633, 4.253578 
117, leftBound, -356.99358, -208.22786, 4.253552 
117, leftBound, -357.44204, -208.44940, 4.253542 
117, leftBound, -357.89051, -208.67095, 4.252818 
117, leftBound, -358.33881, -208.89282, 4.251844 
117, leftBound, -358.78690, -209.11513, 4.250833 
117, leftBound, -359.23476, -209.33789, 4.249832 
117, leftBound, -359.68240, -209.56110, 4.248840 
117, leftBound, -360.12981, -209.78475, 4.247820 
117, leftBound, -360.57700, -210.00886, 4.246837 
117, leftBound, -361.02397, -210.23341, 4.245845 
117, leftBound, -361.47071, -210.45840, 4.244825 
117, leftBound, -361.91723, -210.68385, 4.244262 
117, leftBound, -362.36362, -210.90955, 4.244235 
117, leftBound, -362.81000, -211.13526, 4.244262 
117, leftBound, -363.25639, -211.36096, 4.244235 
117, leftBound, -363.70277, -211.58667, 4.244262 
117, leftBound, -364.14916, -211.81237, 4.244235 
117, leftBound, -364.59554, -212.03808, 4.244262 
117, leftBound, -365.04193, -212.26378, 4.244235 
117, leftBound, -365.48831, -212.48949, 4.244262 
117, leftBound, -365.93470, -212.71519, 4.244235 
117, leftBound, -366.38108, -212.94090, 4.244262 
117, leftBound, -366.82747, -213.16660, 4.244235 
117, leftBound, -367.27385, -213.39231, 4.244244 
117, leftBound, -367.72024, -213.61802, 4.244253 
117, leftBound, -368.16662, -213.84372, 4.244244 
117, leftBound, -368.61301, -214.06943, 4.244253 
117, leftBound, -369.05939, -214.29513, 4.244244 
117, leftBound, -369.50578, -214.52084, 4.244253 
117, leftBound, -369.95216, -214.74654, 4.244772 
117, leftBound, -370.39866, -214.97201, 4.268798 
117, leftBound, -370.85043, -215.18668, 4.305468 
117, leftBound, -371.30976, -215.38464, 4.342178 
117, leftBound, -371.77605, -215.56561, 4.378853 
117, leftBound, -372.24866, -215.72936, 4.415532 
117, leftBound, -372.72696, -215.87567, 4.452232 
117, leftBound, -373.21030, -216.00433, 4.488912 
117, leftBound, -373.69804, -216.11518, 4.525588 
117, leftBound, -374.18951, -216.20807, 4.562278 
117, leftBound, -374.68406, -216.28287, 4.598965 
117, leftBound, -375.18102, -216.33948, 4.635660 
117, leftBound, -375.67972, -216.37782, 4.672333 
117, leftBound, -376.17950, -216.39785, 4.709030 
117, leftBound, -376.67967, -216.39953, -1.537482 
117, leftBound, -377.17957, -216.38287, -1.500782 
117, leftBound, -377.67851, -216.34788, -1.464111 
117, leftBound, -378.17584, -216.29462, -1.427418 
117, leftBound, -378.67089, -216.22315, -1.390725 
117, leftBound, -379.16297, -216.13357, -1.354062 
117, leftBound, -379.65145, -216.02601, -1.317356 
117, leftBound, -380.13564, -215.90060, -1.279803 
117, leftBound, -380.61478, -215.75710, -1.233757 
117, leftBound, -381.08680, -215.59170, -1.185512 
117, leftBound, -381.55029, -215.40373, -1.137269 
117, leftBound, -382.00417, -215.19363, -1.089041 
117, leftBound, -382.44740, -214.96189, -1.040808 
117, leftBound, -382.87894, -214.70905, -0.992581 
117, leftBound, -383.29779, -214.43570, -0.944339 
117, leftBound, -383.70297, -214.14247, -0.896112 
117, leftBound, -384.09354, -213.83005, -0.847872 
117, leftBound, -384.46859, -213.49916, -0.799635 
117, leftBound, -384.82725, -213.15057, -0.751405 
117, leftBound, -385.16869, -212.78509, -0.703166 
117, leftBound, -385.49211, -212.40357, -0.654918 
117, leftBound, -385.79675, -212.00690, -0.606708 
117, leftBound, -386.08192, -211.59601, -0.558481 
117, leftBound, -386.34695, -211.17185, -0.510223 
117, leftBound, -386.59121, -210.73540, -0.462002 
117, leftBound, -386.81415, -210.28768, -0.413760 
117, leftBound, -387.01524, -209.82973, -0.365536 
117, leftBound, -387.19402, -209.36262, -0.319146 
117, leftBound, -387.35095, -208.88771, -0.306033 
117, leftBound, -387.50165, -208.41075, -0.276169 
117, leftBound, -387.63803, -207.92954, -0.229048 
117, leftBound, -387.75159, -207.44245, -0.181926 
117, leftBound, -387.84208, -206.95055, -0.134845 
117, leftBound, -387.90932, -206.45493, -0.087706 
117, leftBound, -387.95313, -205.95670, -0.040618 
117, leftBound, -387.97344, -205.45695, 0.006498 
117, leftBound, -387.97019, -204.95681, 0.053609 
117, leftBound, -387.94339, -204.45737, 0.100699 
117, leftBound, -387.89311, -203.95975, 0.147832 
117, leftBound, -387.81944, -203.46505, 0.194929 
117, leftBound, -387.72256, -202.97436, 0.242025 
117, leftBound, -387.60269, -202.48879, 0.289159 
117, leftBound, -387.46007, -202.00939, 0.336262 
117, leftBound, -387.29504, -201.53725, 0.383365 
117, leftBound, -387.10796, -201.07340, 0.430460 
117, leftBound, -386.89925, -200.61887, 0.477588 
117, leftBound, -386.66936, -200.17468, 0.524684 
117, leftBound, -386.41881, -199.74180, 0.571799 
117, leftBound, -386.14815, -199.32120, 0.618906 
117, leftBound, -385.85799, -198.91382, 0.666004 
117, leftBound, -385.54897, -198.52055, 0.712044 
117, leftBound, -385.22217, -198.14191, 0.726599 
117, leftBound, -384.88987, -197.76804, 0.726571 
117, leftBound, -384.55758, -197.39416, 0.726599 
117, leftBound, -384.22528, -197.02029, 0.726571 
117, leftBound, -383.89299, -196.64641, 0.726599 
117, leftBound, -383.56069, -196.27254, 0.726571 
117, leftBound, -383.22840, -195.89866, 0.726599 
117, leftBound, -382.89610, -195.52479, 0.726571 
117, leftBound, -382.56381, -195.15091, 0.726599 
117, leftBound, -382.23151, -194.77704, 0.726571 
117, leftBound, -381.89922, -194.40316, 0.726599 
117, leftBound, -381.56692, -194.02929, 0.726571 
117, leftBound, -381.23463, -193.65541, 0.726599 
117, leftBound, -380.90233, -193.28154, 0.726571 
117, leftBound, -380.57004, -192.90766, 0.726599 
117, leftBound, -380.23774, -192.53379, 0.726571 
117, leftBound, -379.90545, -192.15991, 0.726783 
117, leftBound, -379.57308, -191.78610, 0.728044 
117, leftBound, -379.24024, -191.41271, 0.729473 
117, leftBound, -378.90687, -191.03980, 0.730876 
117, leftBound, -378.57297, -190.66735, 0.732291 
117, leftBound, -378.23855, -190.29538, 0.733707 
117, leftBound, -377.90360, -189.92388, 0.735136 
117, leftBound, -377.56812, -189.55286, 0.736566 
117, leftBound, -377.23211, -189.18232, 0.737952 
117, leftBound, -376.89559, -188.81225, 0.739368 
117, leftBound, -376.55854, -188.44265, 0.740811 
117, leftBound, -376.22096, -188.07354, 0.742198 
117, leftBound, -375.88287, -187.70490, 0.743627 
117, leftBound, -375.54425, -187.33674, 0.745056 
117, leftBound, -375.20511, -186.96907, 0.746457 
117, leftBound, -374.86545, -186.60187, 0.747885 
117, leftBound, -374.52527, -186.23516, 0.749286 
117, leftBound, -374.18457, -185.86892, 0.750715 
117, leftBound, -373.84335, -185.50317, 0.752143 
117, leftBound, -373.50161, -185.13791, 0.753543 
117, leftBound, -373.15936, -184.77313, 0.754958 
117, leftBound, -372.81659, -184.40883, 0.756372 
117, leftBound, -372.47331, -184.04502, 0.757800 
117, leftBound, -372.12951, -183.68170, 0.759215 
117, leftBound, -371.78519, -183.31886, 0.760614 
117, leftBound, -371.44037, -182.95651, 0.762057 
117, leftBound, -371.09502, -182.59465, 0.763457 
117, leftBound, -370.74917, -182.23328, 0.764871 
117, leftBound, -370.40281, -181.87240, 0.766299 
117, leftBound, -370.05593, -181.51201, 0.767712 
117, leftBound, -369.70855, -181.15212, 0.769127 
117, leftBound, -369.36065, -180.79271, 0.770540 
117, leftBound, -369.01225, -180.43380, 0.771954 
117, leftBound, -368.66334, -180.07538, 0.773382 
117, leftBound, -368.31392, -179.71746, 0.774796 
117, leftBound, -367.96399, -179.36003, 0.776209 
117, leftBound, -367.61356, -179.00310, 0.777637 
117, leftBound, -367.26262, -178.64667, 0.779037 
117, leftBound, -366.91118, -178.29073, 0.780465 
117, leftBound, -366.55923, -177.93529, 0.781878 
117, leftBound, -366.20678, -177.58035, 0.783292 
117, leftBound, -365.85383, -177.22591, 0.784705 
117, leftBound, -365.50038, -176.87197, 0.786119 
117, leftBound, -365.14643, -176.51853, 0.787561 
117, leftBound, -364.79197, -176.16560, 0.788946 
117, leftBound, -364.43702, -175.81316, 0.790374 
117, leftBound, -364.08157, -175.46123, 0.791802 
117, leftBound, -363.72561, -175.10980, 0.793202 
117, leftBound, -363.36917, -174.75888, 0.794629 
117, leftBound, -363.01222, -174.40846, 0.796043 
117, leftBound, -362.65478, -174.05855, 0.797471 
117, leftBound, -362.29684, -173.70915, 0.798871 
117, leftBound, -361.93841, -173.36025, 0.800284 
117, leftBound, -361.57949, -173.01186, 0.801712 
117, leftBound, -361.22007, -172.66398, 0.803126 
117, leftBound, -360.86016, -172.31661, 0.804540 
117, leftBound, -360.49976, -171.96975, 0.805968 
117, leftBound, -360.13886, -171.62340, 0.807368 
117, leftBound, -359.77748, -171.27756, 0.807962 
117, leftBound, -359.41589, -170.93193, 0.807948 
117, leftBound, -359.05431, -170.58630, 0.807976 
117, leftBound, -358.69272, -170.24068, 0.807962 
117, leftBound, -358.33113, -169.89505, 0.807962 
117, leftBound, -357.96955, -169.54943, 0.807962 
117, leftBound, -357.60796, -169.20380, 0.807962 
117, leftBound, -357.24637, -168.85817, 0.807976 
117, leftBound, -356.88478, -168.51255, 0.807948 
117, leftBound, -356.52320, -168.16692, 0.807976 
117, leftBound, -356.16161, -167.82130, 0.807962 
117, leftBound, -355.80002, -167.47567, 0.807948 
117, leftBound, -355.43844, -167.13004, 0.807976 
117, leftBound, -355.07685, -166.78442, 0.807962 
117, leftBound, -354.71526, -166.43879, 0.807962 
117, leftBound, -354.35368, -166.09317, 0.807962 
117, leftBound, -353.99209, -165.74754, 0.807962 
117, leftBound, -353.63050, -165.40191, 0.807976 
117, leftBound, -353.26891, -165.05629, 0.807948 
117, leftBound, -352.90733, -164.71066, 0.807976 
117, leftBound, -352.54574, -164.36504, 0.807962 
117, leftBound, -352.18415, -164.01941, 0.807948 
117, leftBound, -351.82257, -163.67378, 0.807976 
117, leftBound, -351.46098, -163.32816, 0.807962 
